date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-03-07 00:00:00+05:30,10661.1900,1351.1900,9310.0000,8648.8100,10000.0000,0.0000,661.1900,0.0000,661.1900,10661.1900,0.0000,0.0000,-329.0000,0.8700,0.8700,9310.0000,9310.0000,9310.0000,0.0000,1,0,-0.0299,0.0661,0.3088,-0.0702,,,9005.2366,-0.0223,,
2022-03-08 00:00:00+05:30,10614.6400,1351.1900,9263.4500,8648.8100,10000.0000,0.0000,614.6400,0.0000,614.6400,10614.6400,0.0000,0.0000,-46.5500,0.8700,0.8700,9263.4500,9263.4500,9263.4500,0.0000,1,0,-0.0044,0.0615,0.3055,-0.0743,,,9082.5529,0.0086,,
2022-03-09 00:00:00+05:30,10707.3900,1351.1900,9356.2000,8648.8100,10000.0000,0.0000,707.3900,0.0000,707.3900,10707.3900,0.0000,0.0000,92.7500,0.8700,0.8700,9356.2000,9356.2000,9356.2000,0.0000,1,0,0.0087,0.0707,0.3028,-0.0662,,,9280.7344,0.0218,,
2022-03-10 00:00:00+05:30,10940.4900,1351.1900,9589.3000,8648.8100,10000.0000,0.0000,940.4900,0.0000,940.4900,10940.4900,0.0000,0.0000,233.1000,0.8800,0.8800,9589.3000,9589.3000,9589.3000,0.0000,1,0,0.0218,0.0940,0.3038,-0.0458,,,9393.8028,0.0122,,
2022-03-11 00:00:00+05:30,11024.8400,1351.1900,9673.6500,8648.8100,10000.0000,0.0000,1024.8400,0.0000,1024.8400,11024.8400,0.0000,0.0000,84.3500,0.8800,0.8800,9673.6500,9673.6500,9673.6500,0.0000,1,0,0.0077,0.1025,0.3011,-0.0385,,,9424.5365,0.0033,,
2022-03-14 00:00:00+05:30,11014.6900,1351.1900,9663.5000,8648.8100,10000.0000,0.0000,1014.6900,0.0000,1014.6900,11014.6900,0.0000,0.0000,-10.1500,0.8800,0.8800,9663.5000,9663.5000,9663.5000,0.0000,1,0,-0.0009,0.1015,0.2980,-0.0394,,,9575.3132,0.0160,,
2022-03-15 00:00:00+05:30,10983.1900,1351.1900,9632.0000,8648.8100,10000.0000,0.0000,983.1900,0.0000,983.1900,10983.1900,0.0000,0.0000,-31.5000,0.8800,0.8800,9632.0000,9632.0000,9632.0000,0.0000,1,0,-0.0029,0.0983,0.2951,-0.0421,,,9438.4291,-0.0143,,
2022-03-16 00:00:00+05:30,11592.1900,1351.1900,10241.0000,8648.8100,10000.0000,0.0000,1592.1900,0.0000,1592.1900,11592.1900,0.0000,0.0000,609.0000,0.8800,0.8800,10241.0000,10241.0000,10241.0000,0.0000,1,0,0.0554,0.1592,0.3171,0.0000,,,9620.6483,0.0193,,
2022-03-17 00:00:00+05:30,11501.1900,1351.1900,10150.0000,8648.8100,10000.0000,0.0000,1501.1900,0.0000,1501.1900,11501.1900,0.0000,0.0000,-91.0000,0.8800,0.8800,10150.0000,10150.0000,10150.0000,0.0000,1,0,-0.0079,0.1501,0.3145,-0.0079,,,9809.5019,0.0196,,
2022-03-21 00:00:00+05:30,11466.1900,1351.1900,10115.0000,8648.8100,10000.0000,0.0000,1466.1900,0.0000,1466.1900,11466.1900,0.0000,0.0000,-35.0000,0.8800,0.8800,10115.0000,10115.0000,10115.0000,0.0000,1,0,-0.0030,0.1466,0.3116,-0.0109,,,9704.2871,-0.0107,,
2022-03-22 00:00:00+05:30,11298.1900,1351.1900,9947.0000,8648.8100,10000.0000,0.0000,1298.1900,0.0000,1298.1900,11298.1900,0.0000,0.0000,-168.0000,0.8800,0.8800,9947.0000,9947.0000,9947.0000,0.0000,1,0,-0.0147,0.1298,0.3103,-0.0254,,,9826.7400,0.0126,,
2022-03-23 00:00:00+05:30,11193.1900,1351.1900,9842.0000,8648.8100,10000.0000,0.0000,1193.1900,0.0000,1193.1900,11193.1900,0.0000,0.0000,-105.0000,0.8800,0.8800,9842.0000,9842.0000,9842.0000,0.0000,1,0,-0.0093,0.1193,0.3081,-0.0344,,,9766.4917,-0.0061,,
2022-03-24 00:00:00+05:30,11158.1900,1351.1900,9807.0000,8648.8100,10000.0000,0.0000,1158.1900,0.0000,1158.1900,11158.1900,0.0000,0.0000,-35.0000,0.8800,0.8800,9807.0000,9807.0000,9807.0000,0.0000,1,0,-0.0031,0.1158,0.3054,-0.0374,,,9751.6069,-0.0015,,
2022-03-25 00:00:00+05:30,11091.3400,1351.1900,9740.1500,8648.8100,10000.0000,0.0000,1091.3400,0.0000,1091.3400,11091.3400,0.0000,0.0000,-66.8500,0.8800,0.8800,9740.1500,9740.1500,9740.1500,0.0000,1,0,-0.0060,0.1091,0.3030,-0.0432,,,9740.6346,-0.0011,,
2022-03-28 00:00:00+05:30,11172.1900,1351.1900,9821.0000,8648.8100,10000.0000,0.0000,1172.1900,0.0000,1172.1900,11172.1900,0.0000,0.0000,80.8500,0.8800,0.8800,9821.0000,9821.0000,9821.0000,0.0000,1,0,0.0073,0.1172,0.3008,-0.0362,,,9761.4734,0.0021,,
2022-03-29 00:00:00+05:30,11123.1900,1351.1900,9772.0000,8648.8100,10000.0000,0.0000,1123.1900,0.0000,1123.1900,11123.1900,0.0000,0.0000,-49.0000,0.8800,0.8800,9772.0000,9772.0000,9772.0000,0.0000,1,0,-0.0044,0.1123,0.2984,-0.0405,,,9830.1139,0.0070,,
2022-03-30 00:00:00+05:30,11193.1900,1351.1900,9842.0000,8648.8100,10000.0000,0.0000,1193.1900,0.0000,1193.1900,11193.1900,0.0000,0.0000,70.0000,0.8800,0.8800,9842.0000,9842.0000,9842.0000,0.0000,1,0,0.0063,0.1193,0.2962,-0.0344,1.7389,0.2968,9907.1467,0.0078,,
2022-03-31 00:00:00+05:30,11804.2900,1351.1900,10453.1000,8648.8100,10000.0000,0.0000,1804.2900,0.0000,1804.2900,11804.2900,0.0000,0.0000,611.1000,0.8900,0.8900,10453.1000,10453.1000,10453.1000,0.0000,1,0,0.0546,0.1804,0.3140,0.0000,2.3955,0.3156,9905.5307,-0.0002,0.002953700433862862,0.7520350972832643
2022-04-01 00:00:00+05:30,12000.2900,1351.1900,10649.1000,8648.8100,10000.0000,0.0000,2000.2900,0.0000,2000.2900,12000.2900,0.0000,0.0000,196.0000,0.8900,0.8900,10649.1000,10649.1000,10649.1000,0.0000,1,0,0.0166,0.2000,0.3133,0.0000,2.4244,0.3160,10030.0533,0.0126,0.003111199855011289,0.7563274679410423
2022-04-04 00:00:00+05:30,12281.6900,1351.1900,10930.5000,8648.8100,10000.0000,0.0000,2281.6900,0.0000,2281.6900,12281.6900,0.0000,0.0000,281.4000,0.8900,0.8900,10930.5000,10930.5000,10930.5000,0.0000,1,0,0.0234,0.2282,0.3143,0.0000,2.5120,0.3177,10227.2141,0.0197,0.00313745292834439,0.7620363882026251
2022-04-05 00:00:00+05:30,12186.4900,1351.1900,10835.3000,8648.8100,10000.0000,0.0000,2186.4900,0.0000,2186.4900,12186.4900,0.0000,0.0000,-95.2000,0.8900,0.8900,10835.3000,10835.3000,10835.3000,0.0000,1,0,-0.0078,0.2186,0.3122,-0.0078,2.6750,0.3153,10167.5045,-0.0058,0.0028939751381005427,0.7614266662031389
2022-04-06 00:00:00+05:30,12229.1900,1351.1900,10878.0000,8648.8100,10000.0000,0.0000,2229.1900,0.0000,2229.1900,12229.1900,0.0000,0.0000,42.7000,0.8900,0.8900,10878.0000,10878.0000,10878.0000,0.0000,1,0,0.0035,0.2229,0.3099,-0.0043,2.6565,0.3153,10092.9667,-0.0073,0.0032372818370134926,0.7466476601014234
2022-04-07 00:00:00+05:30,12418.1900,1351.1900,11067.0000,8648.8100,10000.0000,0.0000,2418.1900,0.0000,2418.1900,12418.1900,0.0000,0.0000,189.0000,0.8900,0.8900,11067.0000,11067.0000,11067.0000,0.0000,1,0,0.0155,0.2418,0.3090,0.0000,2.5258,0.3124,10011.2274,-0.0081,0.003559406704882052,0.7350910296262131
2022-04-08 00:00:00+05:30,12691.1900,1351.1900,11340.0000,8648.8100,10000.0000,0.0000,2691.1900,0.0000,2691.1900,12691.1900,0.0000,0.0000,273.0000,0.8900,0.8900,11340.0000,11340.0000,11340.0000,0.0000,1,0,0.0220,0.2691,0.3096,0.0000,2.9362,0.3137,10093.5337,0.0082,0.003504552899385019,0.7298925643700659
2022-04-11 00:00:00+05:30,13116.4400,1351.1900,11765.2500,8648.8100,10000.0000,0.0000,3116.4400,0.0000,3116.4400,13116.4400,0.0000,0.0000,425.2500,0.9000,0.9000,11765.2500,11765.2500,11765.2500,0.0000,1,0,0.0335,0.3116,0.3140,0.0000,3.0703,0.3178,10025.1200,-0.0068,0.004320898626413152,0.7152307283345697
2022-04-12 00:00:00+05:30,13027.1900,1351.1900,11676.0000,8648.8100,10000.0000,0.0000,3027.1900,0.0000,3027.1900,13027.1900,0.0000,0.0000,-89.2500,0.9000,0.9000,11676.0000,11676.0000,11676.0000,0.0000,1,0,-0.0068,0.3027,0.3120,-0.0068,2.8946,0.3185,9934.5632,-0.0090,0.004067222166556325,0.7113212038856795
2022-04-13 00:00:00+05:30,13124.4900,1351.1900,11773.3000,8648.8100,10000.0000,0.0000,3124.4900,0.0000,3124.4900,13124.4900,0.0000,0.0000,97.3000,0.9000,0.9000,11773.3000,11773.3000,11773.3000,0.0000,1,0,0.0075,0.3124,0.3101,0.0000,2.6138,0.3130,9904.7935,-0.0030,0.004163964483830244,0.7103612867295273
2022-04-18 00:00:00+05:30,13524.1900,1351.1900,12173.0000,8648.8100,10000.0000,0.0000,3524.1900,0.0000,3524.1900,13524.1900,0.0000,0.0000,399.7000,0.9000,0.9000,12173.0000,12173.0000,12173.0000,0.0000,1,0,0.0305,0.3524,0.3132,0.0000,2.7516,0.3166,9745.0859,-0.0161,0.004270896808833902,0.6648687333827576
2022-04-19 00:00:00+05:30,13059.3900,1351.1900,11708.2000,8648.8100,10000.0000,0.0000,3059.3900,0.0000,3059.3900,13059.3900,0.0000,0.0000,-464.8000,0.9000,0.9000,11708.2000,11708.2000,11708.2000,0.0000,1,0,-0.0344,0.3059,0.3176,-0.0344,2.2708,0.3257,9565.3900,-0.0184,0.003697272697470323,0.6959151030588705
2022-04-20 00:00:00+05:30,13083.1900,1351.1900,11732.0000,8648.8100,10000.0000,0.0000,3083.1900,0.0000,3083.1900,13083.1900,0.0000,0.0000,23.8000,0.9000,0.9000,11732.0000,11732.0000,11732.0000,0.0000,1,0,0.0018,0.3083,0.3154,-0.0326,1.9882,0.3224,9724.5589,0.0166,0.0034518121040566286,0.6783189892643877
2022-04-21 00:00:00+05:30,13077.9400,1351.1900,11726.7500,8648.8100,10000.0000,0.0000,3077.9400,0.0000,3077.9400,13077.9400,0.0000,0.0000,-5.2500,0.9000,0.9000,11726.7500,11726.7500,11726.7500,0.0000,1,0,-0.0004,0.3078,0.3133,-0.0330,1.9922,0.3223,9866.6032,0.0146,0.0027638202441197224,0.682257607887094
2022-04-22 00:00:00+05:30,13124.8400,1351.1900,11773.6500,8648.8100,10000.0000,0.0000,3124.8400,0.0000,3124.8400,13124.8400,0.0000,0.0000,46.9000,0.9000,0.9000,11773.6500,11773.6500,11773.6500,0.0000,1,0,0.0036,0.3125,0.3113,-0.0295,2.1399,0.3217,9735.8431,-0.0133,0.002880035060069231,0.6743319112106217
2022-04-25 00:00:00+05:30,12771.6900,1351.1900,11420.5000,8648.8100,10000.0000,0.0000,2771.6900,0.0000,2771.6900,12771.6900,0.0000,0.0000,-353.1500,0.8900,0.8900,11420.5000,11420.5000,11420.5000,0.0000,1,0,-0.0269,0.2772,0.3131,-0.0556,2.3436,0.3158,9630.2030,-0.0109,0.002605629454538372,0.6890511435204423
2022-04-26 00:00:00+05:30,12858.4900,1351.1900,11507.3000,8648.8100,10000.0000,0.0000,2858.4900,0.0000,2858.4900,12858.4900,0.0000,0.0000,86.8000,0.8900,0.8900,11507.3000,11507.3000,11507.3000,0.0000,1,0,0.0068,0.2858,0.3113,-0.0492,1.9057,0.3033,9753.9601,0.0129,0.0028807227592940092,0.633463157387045
2022-04-27 00:00:00+05:30,12817.1900,1351.1900,11466.0000,8648.8100,10000.0000,0.0000,2817.1900,0.0000,2817.1900,12817.1900,0.0000,0.0000,-41.3000,0.8900,0.8900,11466.0000,11466.0000,11466.0000,0.0000,1,0,-0.0032,0.2817,0.3094,-0.0523,1.8673,0.3034,9661.0785,-0.0095,0.0022737424723531527,0.6066325539336206
2022-04-28 00:00:00+05:30,12747.1900,1351.1900,11396.0000,8648.8100,10000.0000,0.0000,2747.1900,0.0000,2747.1900,12747.1900,0.0000,0.0000,-70.0000,0.8900,0.8900,11396.0000,11396.0000,11396.0000,0.0000,1,0,-0.0055,0.2747,0.3076,-0.0575,1.8157,0.3037,9770.9147,0.0114,0.002012982644595154,0.5944010577586442
2022-04-29 00:00:00+05:30,12501.8400,1351.1900,11150.6500,8648.8100,10000.0000,0.0000,2501.8400,0.0000,2501.8400,12501.8400,0.0000,0.0000,-245.3500,0.8900,0.8900,11150.6500,11150.6500,11150.6500,0.0000,1,0,-0.0192,0.2502,0.3076,-0.0756,1.3369,0.3057,9703.0113,-0.0069,0.0017717040974468386,0.6034153034079217
2022-05-02 00:00:00+05:30,12376.1900,1351.1900,11025.0000,8648.8100,10000.0000,0.0000,2376.1900,0.0000,2376.1900,12376.1900,0.0000,0.0000,-125.6500,0.8900,0.8900,11025.0000,11025.0000,11025.0000,0.0000,1,0,-0.0101,0.2376,0.3062,-0.0849,1.2797,0.3062,9676.4170,-0.0027,0.0015242427770200827,0.6002075543982662
2022-05-04 00:00:00+05:30,12439.1900,1351.1900,11088.0000,8648.8100,10000.0000,0.0000,2439.1900,0.0000,2439.1900,12439.1900,0.0000,0.0000,63.0000,0.8900,0.8900,11088.0000,11088.0000,11088.0000,0.0000,1,0,0.0051,0.2439,0.3045,-0.0802,1.4377,0.3059,9466.6111,-0.0217,0.0020678030922903386,0.5942728012941128
2022-05-05 00:00:00+05:30,12515.1400,1351.1900,11163.9500,8648.8100,10000.0000,0.0000,2515.1400,0.0000,2515.1400,12515.1400,0.0000,0.0000,75.9500,0.8900,0.8900,11163.9500,11163.9500,11163.9500,0.0000,1,0,0.0061,0.2515,0.3028,-0.0746,1.6227,0.3054,9452.1515,-0.0015,0.002402252493883381,0.6075833110323309
